"","life_satisfaction","household_size","house_owned","live_with_partner","no_child","house"
"17707",7,1,0,0,1,0
"17708",10,2,1,0,1,1
"17709",7,1,1,0,1,1
"17710",10,6,1,0,0,1
"17711",8,3,1,0,1,1
"17712",7,2,1,1,1,1
"17713",7,1,0,0,1,0
"17714",8,2,0,0,0,1
"17715",10,2,0,0,1,1
"17716",10,1,1,0,1,0
"17717",8,1,1,0,1,0
"17718",10,2,1,1,1,0
"17719",9,2,1,0,1,1
"17720",10,2,1,0,1,1
"17721",10,3,0,0,0,NA
"17722",8,3,1,0,1,1
"17723",8,2,1,0,1,1
"17724",9,3,1,0,1,1
"17725",10,5,1,0,0,1
"17726",10,1,1,0,1,1
"17727",8,2,1,0,1,1
"17728",9,2,1,0,1,1
"17729",9,2,1,1,1,1
"17730",6,4,1,0,0,1
"17731",8,1,1,0,1,1
"17732",7,2,1,0,1,0
"17733",10,2,0,0,1,0
"17734",10,2,1,0,1,1
"17735",8,6,1,0,0,1
"17736",10,1,0,0,1,0
"17737",7,1,1,0,1,0
"17738",10,2,1,0,1,1
"17739",10,1,0,0,1,0
"17740",8,6,1,0,0,1
"17741",10,5,1,0,0,1
"17742",9,2,1,1,1,1
"17743",8,2,1,0,1,1
"17744",7,3,1,0,1,1
"17745",8,2,1,0,1,1
"17746",8,1,0,0,1,0
"17747",7,1,0,0,1,0
"17748",8,4,1,0,0,1
"17749",10,2,1,0,1,1
"17750",8,2,1,0,1,1
"17751",10,4,1,0,0,1
"17752",7,1,0,0,1,0
"17753",8,4,1,0,0,1
"17754",10,4,1,0,1,1
"17755",10,2,1,0,1,1
"17756",8,2,0,0,1,0
"17757",9,1,1,0,1,1
"17758",7,1,0,0,1,0
"17759",8,2,1,0,1,1
"17760",9,2,0,0,1,1
"17761",10,4,0,0,0,0
"17762",8,1,0,0,1,0
"17763",8,2,0,0,1,1
"17764",10,2,1,0,1,1
"17765",8,2,1,1,1,1
"17766",8,3,1,0,0,1
"17767",8,4,1,0,1,1
"17768",8,4,1,0,1,1
"17769",6,1,1,0,1,0
"17770",9,4,1,1,0,1
"17771",8,2,0,0,1,1
"17772",6,4,1,0,0,1
"17773",7,1,0,0,1,0
"17774",4,2,0,0,1,0
"17775",8,2,1,1,1,1
"17776",8,2,1,0,1,1
"17777",8,4,0,0,0,1
"17778",5,2,1,0,1,1
"17779",5,2,1,0,1,1
"17780",8,1,1,0,1,0
"17781",9,5,1,0,1,1
"17782",9,4,1,1,0,1
"17783",3,5,1,0,0,1
"17784",9,3,1,1,0,0
"17785",8,4,1,0,0,1
"17786",8,5,1,1,0,1
"17787",7,2,1,0,1,1
"17788",8,2,1,0,1,1
"17789",7,4,1,0,1,1
"17790",8,2,1,1,1,1
"17791",8,4,0,1,0,1
"17792",8,2,1,0,1,1
"17793",10,3,1,0,1,1
"17794",6,1,1,0,1,1
"17795",6,1,1,0,1,0
"17796",7,4,1,0,0,1
"17797",10,6,0,0,0,0
"17798",4,1,1,0,1,0
"17799",10,1,0,0,1,0
"17800",10,4,1,0,0,1
"17801",10,1,1,0,1,1
"17802",9,1,0,0,1,0
"17803",3,1,0,0,1,0
"17804",9,2,0,0,1,0
"17805",10,3,1,0,0,1
"17806",8,2,1,0,0,1
"17807",7,3,1,1,1,1
"17808",8,2,1,0,1,0
"17809",7,2,1,1,1,1
"17810",9,4,1,1,1,1
"17811",8,4,1,0,0,1
"17812",8,1,0,0,1,0
"17813",7,1,0,0,1,1
"17814",7,3,1,0,1,1
"17815",8,1,1,0,1,0
"17816",7,5,1,0,0,1
"17817",10,6,1,0,0,0
"17818",5,4,0,1,0,0
"17819",8,1,1,0,1,1
"17820",8,4,1,0,0,1
"17821",9,3,1,0,1,0
"17822",10,1,1,0,1,1
"17823",8,2,1,0,1,1
"17824",8,2,0,0,0,1
"17825",8,2,1,0,1,1
"17826",7,2,1,0,1,1
"17827",9,2,1,0,1,1
"17828",8,2,1,0,1,1
"17829",7,4,1,0,1,1
"17830",7,3,0,0,0,0
"17831",7,1,1,0,1,1
"17832",9,2,0,0,1,0
"17833",8,2,1,0,1,0
"17834",8,1,1,0,1,0
"17835",10,1,1,0,1,1
"17836",9,2,1,0,1,1
"17837",8,1,1,0,1,0
"17838",10,2,1,0,1,1
"17839",5,4,1,0,0,1
"17840",5,1,1,0,1,1
"17841",8,2,1,0,1,1
"17842",0,1,1,0,1,1
"17843",8,4,1,0,0,1
"17844",10,4,1,0,1,0
"17845",6,3,1,0,0,0
"17846",9,1,0,0,1,0
"17847",8,4,1,0,0,1
"17848",9,1,1,0,1,1
"17849",8,2,1,0,1,1
"17850",6,2,1,0,1,1
"17851",9,2,1,0,1,1
"17852",8,1,1,0,1,1
"17853",9,3,1,0,0,1
"17854",10,1,0,0,1,0
"17855",8,4,1,0,0,1
"17856",9,4,1,0,0,1
"17857",10,2,1,1,1,1
"17858",7,2,0,0,1,0
"17859",10,1,1,0,1,0
"17860",10,2,1,0,1,0
"17861",10,2,1,0,1,1
"17862",4,1,0,0,1,0
"17863",10,5,0,0,0,1
"17864",10,2,0,1,1,0
"17865",8,5,1,1,1,1
"17866",10,1,1,0,1,1
"17867",6,3,1,0,0,1
"17868",9,2,1,0,1,1
"17869",9,2,0,0,0,0
"17870",10,2,1,0,1,1
"17871",9,4,1,0,1,0
"17872",9,4,1,0,0,1
"17873",8,2,1,0,0,1
"17874",8,2,1,0,1,1
"17875",8,4,1,0,1,1
"17876",8,4,1,1,0,1
"17877",10,2,1,0,1,0
"17878",9,1,1,0,1,0
"17879",5,1,1,0,1,1
"17880",8,1,1,0,1,1
"17881",8,4,1,0,1,1
"17882",8,2,1,0,1,1
"17883",7,1,1,0,1,1
"17884",8,1,1,0,1,1
"17885",9,1,0,0,1,0
"17886",10,2,1,0,1,0
"17887",7,3,0,1,1,0
"17888",9,1,1,0,1,0
"17889",10,2,1,0,1,1
"17890",9,3,1,0,1,1
"17891",10,2,1,0,1,1
"17892",8,3,1,0,1,1
"17893",8,1,1,0,1,1
"17894",9,4,1,0,1,1
"17895",10,3,0,0,0,0
"17896",10,1,0,0,1,0
"17897",9,2,1,0,1,0
"17898",10,5,1,0,0,0
"17899",8,2,1,1,1,0
"17900",6,1,0,0,1,0
"17901",9,2,1,0,1,1
"17902",8,3,0,0,1,1
"17903",8,3,1,1,0,1
"17904",8,1,0,0,1,1
"17905",7,2,0,1,1,0
"17906",8,2,1,0,1,1
"17907",5,1,1,0,1,1
"17908",10,5,1,0,0,1
"17909",10,2,0,0,1,0
"17910",8,4,1,0,1,1
"17911",10,1,0,0,1,1
"17912",10,2,1,0,1,1
"17913",9,2,1,0,1,1
"17914",8,2,1,0,1,0
"17915",9,2,1,0,1,1
"17916",9,5,1,0,0,1
"17917",5,2,1,0,1,1
"17918",10,1,1,0,1,1
"17919",7,4,1,0,0,1
"17920",9,2,0,0,1,1
"17921",5,1,0,0,1,0
"17922",10,3,1,0,1,1
"17923",9,2,1,0,1,1
"17924",8,1,0,0,1,0
"17925",7,2,0,0,1,0
"17926",7,2,1,0,1,1
"17927",9,5,1,0,0,1
"17928",8,2,1,0,1,1
"17929",10,2,1,0,1,0
"17930",9,5,1,0,0,1
"17931",10,4,1,0,0,1
"17932",8,1,1,0,1,1
"17933",6,1,0,0,1,0
"17934",4,1,1,0,1,0
"17935",7,2,1,0,1,0
"17936",10,3,1,0,1,0
"17937",6,3,1,0,0,1
"17938",3,2,0,0,1,0
"17939",10,2,1,0,1,1
"17940",10,3,1,0,1,1
"17941",8,4,1,0,1,1
"17942",9,3,0,0,1,1
"17943",7,3,1,1,1,1
"17944",10,1,1,0,1,1
"17945",8,5,1,1,0,1
"17946",10,2,1,1,1,1
"17947",8,2,0,0,0,0
"17948",8,1,1,0,1,0
"17949",7,3,1,0,0,1
"17950",9,6,1,0,0,1
"17951",9,2,1,0,1,1
"17952",10,2,0,0,1,1
"17953",7,1,0,0,1,0
"17954",8,4,0,0,0,0
"17955",10,2,0,0,1,1
"17956",8,3,1,0,1,1
"17957",10,2,1,0,1,0
"17958",1,2,0,0,1,0
"17959",6,2,1,0,1,1
"17960",9,4,1,0,0,1
"17961",6,1,0,0,1,0
"17962",7,2,1,0,1,0
"17963",10,2,1,0,1,1
"17964",8,1,1,0,1,0
"17965",8,1,0,0,1,0
"17966",10,2,1,0,1,1
"17967",8,3,1,0,0,1
"17968",8,1,1,0,1,0
"17969",8,1,1,0,1,1
"17970",8,2,1,0,1,1
"17971",10,1,1,0,1,0
"17972",9,2,0,0,1,0
"17973",7,2,1,0,1,1
"17974",8,2,1,0,1,1
"17975",4,3,0,0,0,NA
"17976",9,2,1,0,1,0
"17977",7,2,1,1,1,1
"17978",10,2,1,0,1,1
"17979",10,2,1,0,1,1
"17980",7,2,1,0,1,1
"17981",7,2,1,0,1,1
"17982",8,1,0,0,1,0
"17983",8,2,1,0,1,1
"17984",10,2,1,0,1,1
"17985",8,1,0,0,1,0
"17986",9,4,1,0,0,1
"17987",8,3,1,1,1,0
"17988",10,2,1,0,1,1
"17989",6,4,1,0,0,0
"17990",10,2,0,1,1,1
"17991",9,5,1,0,0,1
"17992",3,1,1,0,1,0
"17993",9,3,0,1,0,0
"17994",8,1,1,0,1,0
"17995",7,2,1,0,1,0
"17996",8,3,1,0,1,1
"17997",10,3,1,0,0,1
"17998",9,4,1,0,0,1
"17999",10,1,0,0,1,0
"18000",7,1,0,0,1,0
"18001",10,4,0,0,1,1
"18002",7,4,1,0,1,1
"18003",5,2,1,0,1,1
"18004",7,1,0,0,1,0
"18005",4,3,1,0,1,0
"18006",8,2,1,0,1,1
"18007",10,4,1,0,1,1
"18008",7,3,1,1,0,1
"18009",8,2,1,1,1,0
"18010",8,1,1,0,1,0
"18011",5,3,1,0,1,1
"18012",10,2,1,0,1,1
"18013",9,3,1,0,0,1
"18014",10,1,0,0,1,0
"18015",8,2,1,0,1,1
"18016",9,2,1,0,1,1
"18017",10,1,1,0,1,1
"18018",9,1,1,0,1,1
"18019",9,4,1,0,0,1
"18020",8,1,1,0,1,0
"18021",8,6,1,0,0,1
"18022",10,2,1,0,1,1
"18023",10,1,1,0,1,1
"18024",8,1,0,0,1,0
"18025",6,2,1,0,1,1
"18026",8,2,0,0,1,0
"18027",8,2,0,1,1,0
"18028",7,2,1,0,1,0
"18029",5,3,0,0,0,0
"18030",10,5,1,0,0,1
"18031",9,3,1,1,1,1
"18032",8,4,1,0,0,1
"18033",8,1,1,0,1,1
"18034",7,3,1,0,0,1
"18035",10,1,0,0,1,0
"18036",9,2,1,0,1,1
"18037",5,5,1,0,0,1
"18038",7,2,1,0,1,1
"18039",9,2,0,0,1,0
"18040",6,2,0,0,1,0
"18041",7,1,1,0,1,1
"18042",8,4,1,0,0,1
"18043",7,2,1,0,1,1
"18044",10,1,1,0,1,0
"18045",8,1,0,0,1,0
"18046",9,3,1,0,0,1
"18047",10,2,1,0,1,0
"18048",9,4,1,0,0,1
"18049",5,4,1,0,1,1
"18050",7,2,1,0,1,1
"18051",9,1,1,0,1,1
"18052",10,6,1,1,0,0
"18053",8,2,0,1,1,0
"18054",9,2,1,0,1,0
"18055",10,3,1,0,1,1
"18056",7,4,1,0,1,1
"18057",8,3,1,0,0,1
"18058",10,2,1,1,1,1
"18059",9,2,1,0,1,1
"18060",10,3,1,0,1,1
"18061",10,2,1,0,1,1
"18062",8,1,0,0,1,0
"18063",9,3,1,0,1,1
"18064",8,2,0,0,1,0
"18065",7,1,0,0,1,0
"18066",10,3,1,0,1,1
"18067",8,5,1,0,0,1
"18068",7,1,1,0,1,1
"18069",8,3,1,0,0,0
"18070",9,2,1,0,1,1
"18071",9,1,1,0,1,1
"18072",10,2,0,0,1,0
"18073",8,1,1,0,1,1
"18074",10,2,1,0,1,1
"18075",8,1,0,0,1,0
"18076",7,2,1,0,1,1
"18077",8,4,1,0,1,0
"18078",7,1,1,0,1,0
"18079",8,2,1,0,1,1
"18080",8,4,1,0,0,0
"18081",8,2,1,1,1,1
"18082",8,2,1,0,1,0
"18083",8,1,1,0,1,0
"18084",10,1,0,0,1,0
"18085",5,2,1,0,1,1
"18086",8,5,1,0,0,1
"18087",9,2,1,0,1,1
"18088",9,1,1,0,1,1
"18089",7,3,1,0,0,1
"18090",9,5,1,0,0,1
"18091",8,3,1,0,1,1
"18092",6,2,0,0,1,0
"18093",7,1,0,0,1,0
"18094",7,3,0,1,1,0
"18095",10,2,0,1,1,NA
"18096",10,1,1,0,1,1
"18097",8,1,0,0,1,0
"18098",8,1,0,0,1,0
"18099",8,2,1,0,1,0
"18100",9,1,1,0,1,1
"18101",10,3,1,0,0,1
"18102",8,4,1,0,1,1
"18103",7,4,1,0,0,1
"18104",8,4,1,0,0,0
"18105",9,2,1,0,1,1
"18106",8,3,1,0,1,0
"18107",10,2,1,0,1,1
"18108",10,3,1,0,1,1
"18109",5,1,1,0,1,1
"18110",9,2,1,1,1,1
"18111",7,6,1,0,0,1
"18112",9,3,1,0,1,1
"18113",9,2,1,1,1,1
"18114",9,6,1,0,0,1
"18115",7,1,0,0,1,0
"18116",9,3,1,0,0,1
"18117",7,3,1,0,1,1
"18118",8,2,1,0,1,0
"18119",10,1,0,0,1,0
"18120",7,2,1,1,1,0
"18121",8,3,1,0,0,1
"18122",8,1,0,0,1,0
"18123",9,2,1,0,1,1
"18124",8,4,1,1,0,1
"18125",8,1,0,0,1,0
"18126",10,2,0,0,1,0
"18127",4,1,1,0,1,1
"18128",7,5,0,0,1,1
"18129",7,2,1,0,1,1
"18130",9,2,1,1,1,1
"18131",8,2,1,0,1,1
"18132",9,2,1,1,1,0
"18133",7,3,1,1,0,1
"18134",6,2,1,1,1,1
"18135",6,1,0,0,1,0
"18136",10,4,1,1,1,1
"18137",7,3,0,0,1,0
"18138",9,2,1,1,1,1
"18139",8,2,1,0,1,1
"18140",8,2,1,1,1,1
"18141",8,2,0,0,0,0
"18142",6,2,1,0,1,0
"18143",10,3,1,0,1,1
"18144",8,1,1,0,1,1
"18145",10,1,0,0,1,0
"18146",9,1,0,0,1,0
"18147",8,1,1,0,1,0
"18148",10,4,1,0,1,1
"18149",8,2,1,0,1,1
"18150",9,1,1,0,1,1
"18151",9,2,1,0,1,1
"18152",10,4,1,0,1,1
"18153",7,1,1,0,1,1
"18154",10,4,1,0,1,1
"18155",7,4,1,0,0,1
"18156",8,1,0,0,1,0
"18157",8,3,1,0,0,1
"18158",8,1,1,0,1,1
"18159",7,5,1,1,0,1
"18160",8,2,1,0,1,1
"18161",10,1,0,0,1,1
"18162",7,1,1,0,1,1
"18163",7,4,1,0,1,1
"18164",10,3,1,0,1,1
"18165",8,3,0,0,1,0
"18166",7,3,1,0,0,1
"18167",8,4,0,1,0,0
"18168",10,3,1,0,1,1
"18169",4,2,1,0,1,0
"18170",10,2,1,0,1,1
"18171",7,4,1,0,1,1
"18172",9,1,1,0,1,0
"18173",8,2,1,0,1,1
"18174",5,2,0,0,1,1
"18175",10,1,1,0,1,1
"18176",8,1,0,0,1,0
"18177",10,2,1,0,1,1
"18178",10,1,0,0,1,0
"18179",9,1,0,0,1,1
"18180",8,2,1,1,1,1
"18181",8,2,0,0,1,0
"18182",10,5,1,0,0,1
"18183",7,1,0,0,1,0
"18184",5,1,1,0,1,0
"18185",8,4,1,0,0,1
"18186",7,2,0,0,1,0
"18187",7,2,1,0,1,1
"18188",7,4,1,0,0,1
"18189",7,1,0,0,1,0
"18190",7,5,1,0,0,1
"18191",9,1,1,0,1,0
"18192",9,1,1,0,1,1
"18193",10,2,1,0,1,1
"18194",10,5,1,0,0,1
"18195",8,1,0,0,1,0
"18196",8,5,1,0,1,0
"18197",8,5,1,0,0,1
"18198",8,1,0,0,1,0
"18199",9,2,1,0,1,1
"18200",6,2,0,1,1,0
"18201",9,1,1,0,1,1
"18202",8,1,1,0,1,0
"18203",9,1,0,0,1,0
"18204",8,2,0,0,1,0
"18205",9,2,1,0,1,1
"18206",8,3,1,0,0,1
"18207",8,5,1,0,1,1
"18208",8,3,1,0,0,1
"18209",9,2,1,0,1,1
"18210",10,2,1,0,1,1
"18211",9,1,1,0,1,0
"18212",10,2,1,1,1,1
"18213",5,3,0,0,1,0
"18214",9,2,1,0,1,1
"18215",9,2,1,0,1,1
"18216",7,5,1,0,0,1
"18217",8,3,0,1,1,0
"18218",8,2,1,1,1,0
"18219",7,2,1,0,1,1
"18220",8,1,1,0,1,1
"18221",10,2,1,0,1,0
"18222",9,2,1,0,1,1
"18223",8,3,0,0,0,0
"18224",6,2,1,0,1,1
"18225",10,2,1,0,1,1
"18226",8,1,1,0,1,1
"18227",9,2,1,0,1,1
"18228",9,1,0,0,1,1
"18229",9,3,1,0,1,1
"18230",8,1,0,0,1,0
"18231",10,4,1,1,0,0
"18232",7,3,1,0,1,0
"18233",8,2,0,0,1,0
"18234",9,2,1,1,1,0
"18235",8,2,1,0,1,1
"18236",10,3,1,0,0,1
"18237",8,3,1,0,0,1
"18238",9,3,1,1,1,1
"18239",9,4,1,0,0,1
"18240",9,2,1,0,1,1
"18241",9,3,0,0,1,0
"18242",7,4,1,0,1,1
"18243",7,4,1,0,0,1
"18244",8,2,1,0,1,1
"18245",6,2,1,0,1,0
"18246",9,4,1,0,0,1
"18247",9,2,1,0,1,1
"18248",8,5,1,0,0,1
"18249",7,3,1,0,0,1
"18250",8,2,1,0,1,1
"18251",8,1,0,0,1,0
"18252",9,4,1,0,1,1
"18253",8,1,0,0,1,0
"18254",10,2,1,0,1,0
"18255",5,1,1,0,1,1
"18256",10,5,1,0,0,1
"18257",9,2,1,0,1,1
"18258",6,3,1,0,0,1
"18259",8,2,1,0,1,1
"18260",9,2,1,1,1,1
"18261",8,5,0,1,1,0
"18262",6,2,1,0,1,1
"18263",9,6,1,0,0,1
"18264",10,1,1,0,1,0
"18265",8,3,1,1,1,1
"18266",6,2,0,0,1,0
"18267",6,1,0,0,1,0
"18268",2,2,1,0,1,1
"18269",7,1,1,0,1,0
"18270",8,1,0,0,1,1
"18271",8,2,1,0,1,0
"18272",10,2,1,0,1,1
"18273",8,4,0,1,0,1
"18274",7,3,1,1,0,1
"18275",5,2,1,1,1,1
"18276",7,1,1,0,1,1
"18277",9,3,1,0,1,1
"18278",10,1,0,0,1,0
"18279",7,4,0,0,0,0
"18280",6,2,1,0,1,1
"18281",8,1,1,0,1,1
"18282",9,2,1,0,1,1
"18283",8,1,0,0,1,0
"18284",10,1,1,0,1,0
"18285",9,2,0,1,1,0
"18286",8,1,0,0,1,0
"18287",6,2,0,0,1,0
"18288",10,4,1,0,0,1
"18289",5,2,0,0,1,0
"18290",9,2,1,0,1,1
"18291",9,2,1,0,1,1
"18292",9,1,0,0,1,0
"18293",10,2,1,0,1,1
"18294",10,3,1,1,0,1
"18295",7,1,1,0,1,0
"18296",10,5,0,0,0,0
"18297",9,2,1,0,1,1
"18298",8,2,1,0,1,1
"18299",10,1,0,0,1,0
"18300",10,1,0,0,1,0
"18301",8,2,1,0,1,1
"18302",10,2,1,0,1,1
"18303",9,1,1,0,1,0
"18304",7,1,1,0,1,1
"18305",8,2,1,0,1,1
"18306",9,3,1,0,1,1
"18307",7,4,1,0,1,1
"18308",8,1,0,0,1,0
"18309",8,2,1,0,1,0
"18310",10,1,1,0,1,0
"18311",6,4,1,0,1,1
"18312",10,3,1,0,1,1
"18313",8,2,1,0,1,0
"18314",8,1,1,0,1,0
"18315",10,1,0,0,1,0
"18316",6,2,0,0,1,0
"18317",8,2,1,1,1,1
"18318",5,2,1,0,1,1
"18319",10,1,1,0,1,1
"18320",7,4,0,1,0,1
"18321",8,3,1,0,0,1
"18322",7,4,0,0,0,0
"18323",6,2,1,0,1,1
"18324",8,6,1,0,0,1
"18325",9,3,0,0,0,1
"18326",8,1,0,0,1,0
"18327",9,4,1,0,0,1
"18328",8,5,1,0,0,1
"18329",8,2,1,0,1,1
"18330",5,2,1,0,1,1
"18331",9,1,0,0,1,1
"18332",9,4,1,0,1,1
"18333",8,4,1,0,1,1
"18334",10,2,1,0,1,1
"18335",8,2,1,0,1,1
"18336",9,2,1,0,1,0
"18337",8,2,1,0,1,1
"18338",10,3,1,1,0,1
"18339",8,1,1,0,1,1
"18340",8,6,0,1,0,1
"18341",5,1,1,0,1,0
"18342",10,6,1,0,0,1
"18343",5,1,1,0,1,0
"18344",2,2,1,1,1,1
"18345",8,4,0,0,0,0
"18346",8,2,1,0,1,1
"18347",8,2,1,1,1,1
"18348",10,5,1,0,1,1
"18349",5,4,1,0,0,1
"18350",8,1,1,0,1,0
"18351",8,2,1,0,1,1
"18352",8,1,0,0,1,0
"18353",7,1,0,0,1,0
"18354",10,3,1,0,0,0
"18355",10,2,0,1,1,1
"18356",8,1,0,0,1,0
"18357",8,2,0,0,1,0
"18358",10,2,1,0,1,1
"18359",10,2,1,0,1,1
"18360",9,2,1,0,1,1
"18361",8,1,1,0,1,1
"18362",8,2,1,0,1,1
"18363",9,5,1,0,0,1
"18364",5,1,1,0,1,1
"18365",9,4,1,0,0,1
"18366",8,2,1,0,1,1
"18367",9,2,1,0,1,0
"18368",5,1,0,0,1,1
"18369",8,2,1,0,1,1
"18370",7,1,0,0,1,1
"18371",9,2,1,0,1,0
"18372",6,1,0,0,1,0
"18373",9,5,1,0,0,1
"18374",8,5,1,0,0,1
"18375",10,1,1,0,1,0
"18376",1,1,0,0,1,0
"18377",8,2,1,0,1,1
"18378",9,2,1,0,1,1
"18379",7,2,1,0,1,1
"18380",9,1,1,0,1,1
"18381",6,2,1,0,1,1
"18382",9,5,1,0,0,1
"18383",10,1,0,0,1,0
"18384",7,4,1,0,1,1
"18385",9,2,1,0,1,1
"18386",8,4,1,0,1,1
"18387",7,1,1,0,1,1
"18388",8,1,0,0,1,0
"18389",10,1,0,0,1,0
"18390",10,2,1,0,1,0
"18391",8,1,1,0,1,0
"18392",10,2,1,0,1,0
"18393",8,1,1,0,1,1
"18394",10,1,0,0,1,0
"18395",8,2,1,0,1,1
"18396",8,2,1,0,1,0
"18397",10,2,1,0,1,0
"18398",7,3,1,1,0,0
"18399",9,2,1,0,1,0
"18400",9,2,0,0,1,1
"18401",9,2,1,0,1,1
"18402",9,1,0,0,1,1
"18403",9,4,1,0,1,1
"18404",9,4,0,0,1,0
"18405",10,2,1,0,1,1
"18406",6,1,1,0,1,1
"18407",7,3,0,0,0,0
"18408",8,3,0,0,1,0
"18409",7,2,0,0,1,1
"18410",8,2,1,0,1,1
"18411",8,3,1,1,0,1
"18412",10,2,1,0,1,1
"18413",8,2,1,1,1,0
"18414",7,2,1,0,1,1
"18415",10,3,1,1,1,1
"18416",10,2,1,0,1,1
"18417",7,4,1,0,1,1
"18418",2,2,0,0,1,0
"18419",9,4,1,0,0,1
"18420",7,1,1,0,1,1
"18421",8,2,0,1,1,1
"18422",5,5,1,0,1,1
"18423",9,2,1,0,1,1
"18424",9,3,1,0,0,1
"18425",10,1,1,0,1,1
"18426",8,1,1,0,1,1
"18427",9,1,1,0,1,1
"18428",7,2,0,0,1,1
"18429",10,6,1,0,0,1
"18430",10,2,0,0,1,0
"18431",10,1,0,0,1,0
"18432",7,3,1,0,0,1
"18433",8,1,1,0,1,1
"18434",10,2,1,0,1,1
"18435",6,4,1,0,1,1
"18436",5,1,0,0,1,0
"18437",8,4,0,0,0,0
"18438",10,2,0,1,1,0
"18439",9,4,1,1,0,1
"18440",8,3,1,1,1,1
"18441",10,2,0,0,1,0
"18442",7,4,1,0,0,1
"18443",9,2,1,0,1,1
"18444",8,1,1,0,1,1
"18445",8,4,1,0,1,1
"18446",7,1,1,0,1,0
"18447",8,4,1,0,0,1
"18448",7,1,0,0,1,0
"18449",8,5,0,0,0,1
"18450",8,2,1,0,1,1
"18451",10,2,1,0,1,0
"18452",8,3,1,0,0,0
"18453",9,2,0,0,1,0
"18454",9,2,1,0,1,1
"18455",7,2,0,1,1,0
"18456",7,2,1,0,1,1
"18457",8,1,0,0,1,1
"18458",10,2,0,0,1,0
"18459",6,3,1,0,1,1
"18460",10,2,0,0,1,0
"18461",9,6,1,0,0,1
"18462",8,2,1,0,1,1
"18463",5,2,1,0,1,1
"18464",10,1,0,0,1,NA
"18465",7,3,1,0,1,1
"18466",9,2,1,0,1,1
"18467",8,4,1,0,1,1
"18468",9,2,0,1,1,0
"18469",9,3,1,0,1,1
"18470",8,4,1,0,0,1
"18471",10,2,1,1,1,1
"18472",5,3,1,0,0,0
"18473",9,2,1,0,1,1
"18474",8,2,1,0,1,1
"18475",8,2,1,0,1,1
"18476",7,1,0,0,1,0
"18477",5,2,1,0,1,1
"18478",5,1,1,0,1,1
"18479",10,2,1,0,1,1
"18480",8,2,1,0,1,1
"18481",10,2,1,0,1,1
"18482",9,4,1,0,0,1
"18483",4,2,1,0,1,0
"18484",8,1,0,0,1,0
"18485",8,4,1,0,1,1
"18486",10,2,1,0,1,1
"18487",8,5,1,1,0,1
"18488",8,2,0,0,1,0
"18489",7,2,0,0,1,1
"18490",7,2,0,0,0,0
"18491",8,3,0,0,1,0
"18492",7,2,1,0,1,1
"18493",9,1,1,0,1,0
"18494",7,3,1,0,1,1
"18495",10,4,1,0,0,1
"18496",9,2,1,0,1,1
"18497",10,2,1,0,1,1
"18498",8,1,1,0,1,0
"18499",7,1,1,0,1,1
"18500",8,2,0,0,1,0
"18501",8,3,0,0,1,1
"18502",8,2,1,0,1,1
"18503",10,2,1,1,1,0
"18504",9,3,1,0,1,1
"18505",9,2,0,1,1,0
"18506",8,2,1,1,1,0
"18507",8,2,1,0,1,1
"18508",10,2,1,0,1,1
"18509",8,2,0,0,1,0
"18510",8,1,1,0,1,1
"18511",10,2,0,0,1,0
"18512",10,2,1,0,1,1
"18513",9,5,1,0,0,0
"18514",8,1,1,0,1,0
"18515",7,2,0,0,1,0
"18516",8,2,1,0,1,1
"18517",4,2,1,0,1,1
"18518",8,1,0,0,1,0
"18519",7,2,1,0,1,1
"18520",8,1,0,0,1,0
"18521",7,3,0,0,1,0
"18522",6,1,0,0,1,0
"18523",8,1,1,0,1,0
"18524",9,4,0,0,0,0
"18525",8,3,0,0,0,0
"18526",7,1,1,0,1,1
"18527",8,2,1,0,1,1
"18528",10,1,0,0,1,1
"18529",9,1,1,0,1,1
"18530",8,2,1,0,1,1
"18531",10,2,1,0,1,1
"18532",5,1,1,0,1,1
"18533",7,5,1,0,0,1
"18534",7,3,1,0,1,0
"18535",5,2,1,0,1,1
"18536",7,1,0,0,1,1
"18537",10,2,1,0,1,1
"18538",8,3,1,0,1,1
"18539",7,2,0,1,1,1
"18540",9,2,0,0,1,1
"18541",10,2,1,0,1,1
"18542",9,2,1,0,1,1
"18543",8,2,0,0,0,0
"18544",7,2,1,0,1,0
"18545",8,1,1,0,1,1
"18546",8,1,0,0,1,0
"18547",10,4,1,0,0,1
"18548",8,2,1,0,1,0
"18549",7,3,0,0,0,0
"18550",7,2,1,0,1,1
"18551",9,5,1,0,0,0
"18552",8,4,0,0,0,0
"18553",5,1,1,0,1,0
"18554",8,1,1,0,1,1
"18555",8,3,1,0,1,1
"18556",8,1,0,0,1,0
"18557",8,2,1,0,1,0
"18558",10,4,1,0,1,1
"18559",6,2,0,0,1,0
"18560",10,5,0,1,0,0
"18561",8,4,1,0,0,0
"18562",9,4,0,0,0,0
"18563",10,2,1,0,1,1
"18564",8,6,1,1,0,1
"18565",7,4,1,0,0,1
"18566",6,2,1,0,1,1
"18567",5,1,1,0,1,0
"18568",9,5,1,0,0,1
"18569",9,4,1,0,0,0
"18570",6,1,1,0,1,0
"18571",8,4,1,0,1,1
"18572",10,1,0,0,1,0
"18573",8,1,0,0,1,0
"18574",9,2,1,0,1,1
"18575",8,5,1,0,0,0
"18576",10,2,1,1,1,1
"18577",6,4,1,1,0,1
"18578",4,1,0,0,1,0
